timestamp,equity,buy_hold_equity
2024-06-28 04:00:00,55830.19497736816,57294.75922767562
2024-07-01 04:00:00,55945.09303031486,57412.6713410397
2024-07-02 04:00:00,56321.58932880984,57799.04406965233
2024-07-03 04:00:00,56572.92881963075,58056.97681763625
2024-07-05 04:00:00,56899.15721996156,58391.762996652105
2024-07-08 04:00:00,56964.813250216816,58459.14134714586
2024-07-09 04:00:00,57020.2105257447,58515.99183037497
2024-07-10 04:00:00,57584.442035750806,59095.0245299307
2024-07-11 04:00:00,57087.91830694543,58585.47575432166
2024-07-12 04:00:00,57448.00059787659,58955.00389531085
2024-07-15 04:00:00,57605.9854206783,59117.13305118646
2024-07-16 04:00:00,57947.60195310018,59467.711031099294
2024-07-17 04:00:00,57135.10857869138,58633.90394373905
2024-07-18 04:00:00,56696.03387635935,58183.31122481204
2024-07-19 04:00:00,56311.03317278292,57796.9384961994
2024-07-22 04:00:00,56311.03317278292,58392.81578337856
2024-07-23 04:00:00,56311.03317278292,58301.22333817611
2024-07-24 04:00:00,56311.03317278292,56979.97599646259
2024-07-25 04:00:00,56311.03317278292,56683.090139599466
2024-07-26 04:00:00,56311.03317278292,57317.92053565784
2024-07-29 04:00:00,56311.03317278292,57351.60971090472
2024-07-30 04:00:00,56311.03317278292,57061.04057440039
2024-07-31 04:00:00,56311.03317278292,57988.545680416006
2024-08-01 04:00:00,56311.03317278292,57167.37203377335
2024-08-02 04:00:00,56311.03317278292,56103.00465331728
2024-08-05 04:00:00,56311.03317278292,54469.07965384368
2024-08-06 04:00:00,56311.03317278292,54971.25892236746
2024-08-07 04:00:00,56311.03317278292,54603.83635483119
2024-08-08 04:00:00,56311.03317278292,55866.127639862665
2024-08-09 04:00:00,56311.03317278292,56112.47973385547
2024-08-12 04:00:00,56311.03317278292,56141.95776219648
2024-08-13 04:00:00,56302.58651780701,57065.25172130623
2024-08-14 04:00:00,56480.20703095263,57245.27825153175
2024-08-15 04:00:00,57448.29076341881,58226.475480597095
2024-08-16 04:00:00,57577.091603360655,58357.02103467875
2024-08-19 04:00:00,58127.61132246695,58914.99799970518
2024-08-20 04:00:00,58033.088125412854,58819.194407596864
2024-08-21 04:00:00,58232.52168403249,59021.32945907813
2024-08-22 04:00:00,57775.48644552915,58558.10329943355
2024-08-23 04:00:00,58389.36786815523,59180.30025477433
2024-08-26 04:00:00,58250.17986370193,59039.22683342802
2024-08-27 04:00:00,58330.16103044002,59120.29141136582
2024-08-28 04:00:00,57991.53946736709,58777.08293853825
2024-08-29 04:00:00,57996.73304962282,58782.34687217058
2024-08-30 04:00:00,58550.36891808254,59343.48219737638
2024-09-03 04:00:00,57336.67527941785,58122.24959467704
2024-09-04 04:00:00,57336.67527941785,58003.28469458651
2024-09-05 04:00:00,57336.67527941785,57862.2112732402
2024-09-06 04:00:00,57336.67527941785,56888.38355126012
2024-09-09 04:00:00,57336.67527941785,57525.31952077142
2024-09-10 04:00:00,57336.67527941785,57775.88276167008
2024-09-11 04:00:00,57336.67527941785,58368.60168866985
2024-09-12 04:00:00,57328.074778125934,58860.25308992899
2024-09-13 04:00:00,57627.48628316471,59167.66681405676
2024-09-16 04:00:00,57712.59297809011,59255.04811235335
2024-09-17 04:00:00,57736.17676102125,59279.26220706204
2024-09-18 04:00:00,57564.937989303864,59103.446823742386
2024-09-19 04:00:00,58547.25381747902,60112.01650769581
2024-09-20 04:00:00,58267.324567905096,59824.60573137087
2024-09-23 04:00:00,58412.9287929582,59974.10144652889
2024-09-24 04:00:00,58580.06603720929,60145.70568294269
2024-09-25 04:00:00,58450.86792202132,60013.05455540811
2024-09-26 04:00:00,58682.60422386641,60250.984355589186
2024-09-27 04:00:00,58597.497528941014,60163.6030572926
2024-09-30 04:00:00,58832.3099763858,60404.69121765308
2024-10-01 04:00:00,58305.263696968235,59863.558840250094
2024-10-02 04:00:00,58329.87286176594,59888.82572168526
2024-10-03 04:00:00,58223.23314764255,59779.3359021329
2024-10-04 04:00:00,58752.330190793255,60322.573852988804
2024-10-07 04:00:00,58221.1823839094,59777.23032867995
2024-10-08 04:00:00,58771.812446258096,60342.57680079163
2024-10-09 04:00:00,59178.889047286844,60760.533131198215
2024-10-10 04:00:00,59075.32547876315,60654.20167182525
2024-10-11 04:00:00,59429.0822227302,61017.41309245565
2024-10-14 04:00:00,59915.11322748493,61516.43400080004
2024-10-15 04:00:00,59449.58986006163,61038.46882698495
2024-10-16 04:00:00,59707.986090437545,61303.77108205412
2024-10-17 04:00:00,59713.11299977041,61309.03501568645
2024-10-18 04:00:00,59942.79853788235,61544.8592424146
2024-10-21 04:00:00,59844.36187869151,61443.79171667396
2024-10-22 04:00:00,59812.57504082781,61411.155328153545
2024-10-23 04:00:00,59266.04650594538,60850.02000294771
2024-10-24 04:00:00,59394.21923926678,60981.61834375583
2024-10-25 04:00:00,59373.711601935356,60960.56260922652
2024-10-28 04:00:00,59557.2549560516,61149.01143326375
2024-10-29 04:00:00,59653.640851509284,61247.97338555146
2024-10-30 04:00:00,59473.17364299276,61062.682921693624
2024-10-31 04:00:00,58298.393484654924,59865.664413702965
2024-11-01 04:00:00,58298.393484654924,60118.333228054566
2024-11-04 05:00:00,58298.393484654924,59988.84046069938
2024-11-05 05:00:00,58298.393484654924,60714.21051523373
2024-11-06 05:00:00,58289.64872563223,62223.906680984466
2024-11-07 05:00:00,58740.35205311622,62705.03021497894
2024-11-08 05:00:00,58994.79725769143,62976.64919040691
2024-11-11 05:00:00,59051.01189591154,63036.65803381541
2024-11-12 05:00:00,58867.574655403834,62840.839702692916
2024-11-13 05:00:00,58896.17508537547,62871.37051776041
2024-11-14 05:00:00,58517.46594368213,62467.100414797875
2024-11-15 05:00:00,57759.15981418919,61666.98250268451
2024-11-18 05:00:00,57759.15981418919,61919.65131703609
2024-11-19 05:00:00,57759.15981418919,62146.00046322606
2024-11-20 05:00:00,57759.15981418919,62167.05619775535
2024-11-21 05:00:00,57750.495940217064,62500.78959004473
2024-11-22 05:00:00,57929.48580416504,62694.50234771429
2024-11-25 05:00:00,58125.98554610793,62907.16526646019
2024-11-26 05:00:00,58429.49009801972,63235.63472511725
2024-11-27 05:00:00,58252.445776071174,63044.027540900635
2024-11-29 05:00:00,58614.316587966,63435.66420314558
2024-12-02 05:00:00,58719.37585593546,63549.3651696038
2024-12-03 05:00:00,58746.61344392754,63578.843197944814
2024-12-04 05:00:00,59111.402568821526,63973.63822036917
2024-12-05 05:00:00,59014.1254688498,63868.35954772268
2024-12-06 05:00:00,59125.994133817294,63989.43002126615
2024-12-09 05:00:00,58821.516810905785,63659.90777588262
2024-12-10 05:00:00,58638.63586295893,63461.9838713072
2024-12-11 05:00:00,59091.947148827196,63952.58248583987
2024-12-12 05:00:00,58787.46982591569,63623.06024045634
2024-12-13 05:00:00,58775.79657391907,63610.426799738765
2024-12-16 05:00:00,59026.77149184613,63882.045775166705
2024-12-17 05:00:00,58783.5787419168,63618.84909355047
2024-12-18 05:00:00,57022.80063461466,61722.7801991871
2024-12-19 05:00:00,57022.80063461466,61703.83003811074
2024-12-20 05:00:00,57022.80063461466,62235.48733497553
2024-12-23 05:00:00,57022.80063461466,62608.173836144124
2024-12-24 05:00:00,57014.24721451946,63304.06586233745
2024-12-26 05:00:00,57018.03994674728,63308.277009243306
2024-12-27 05:00:00,56409.28736570469,62641.86301139099
2024-12-30 05:00:00,56409.28736570469,61927.02082412129
2024-12-31 05:00:00,56409.28736570469,61701.724464657804
2025-01-02 05:00:00,56409.28736570469,61550.12317604684
2025-01-03 05:00:00,56409.28736570469,62319.71027309273
2025-01-06 05:00:00,56409.28736570469,62678.710546817274
2025-01-07 05:00:00,56409.28736570469,61970.18507990636
2025-01-08 05:00:00,56409.28736570469,62060.72473838234
2025-01-10 05:00:00,56409.28736570469,61113.216684563886
2025-01-13 05:00:00,56409.28736570469,61207.967489945724
2025-01-14 05:00:00,56409.28736570469,61292.19042806292
2025-01-15 05:00:00,56400.825972599836,62407.09157138928
2025-01-16 05:00:00,56292.359186256224,62287.07388457227
2025-01-17 05:00:00,56857.52823088871,62912.429200092454
2025-01-21 05:00:00,57377.9785127304,63488.30353946877
2025-01-22 05:00:00,57700.52448264692,63845.1982397404
2025-01-23 05:00:00,58015.45874825862,64193.6706462003
2025-01-24 05:00:00,57846.098327476495,64006.27460888954
2025-01-27 05:00:00,57027.840114708924,63100.87802412968
2025-01-28 05:00:00,57517.84357933138,63643.06318825913
2025-01-29 05:00:00,57259.997096005776,63357.75798538713
2025-01-30 05:00:00,57567.31965731266,63697.80809803531
2025-01-31 05:00:00,57260.94855904389,63358.810772113604
2025-02-03 05:00:00,56875.606028612645,62932.43214789529
2025-02-04 05:00:00,57257.14270689147,63354.59962520773
2025-02-05 05:00:00,57489.29968818832,63611.47958646518
2025-02-06 05:00:00,57689.10692618971,63832.56479902282
2025-02-07 05:00:00,57161.04494004318,63248.268165834765
2025-02-10 05:00:00,57549.24185958873,63677.80515023247
2025-02-11 05:00:00,57593.0091593414,63726.23333964985
2025-02-12 05:00:00,57407.473866911554,63520.939927989195
2025-02-13 05:00:00,58013.5558221824,64191.56507274737
2025-02-14 05:00:00,58010.701433068105,64188.40671256797
2025-02-18 05:00:00,58181.01331688833,64376.855536605195
2025-02-19 05:00:00,58318.02399437498,64528.45682521614
2025-02-20 05:00:00,58075.40091965901,64259.99620996758
2025-02-21 05:00:00,57073.36219774277,63160.88686753818
2025-02-24 05:00:00,57073.36219774277,62873.47609121324
2025-02-25 05:00:00,57073.36219774277,62560.79843345314
2025-02-26 05:00:00,57073.36219774277,62592.38203524709
2025-02-27 05:00:00,57073.36219774277,61593.28743183184
2025-02-28 05:00:00,57073.36219774277,62554.48171309435
2025-03-03 05:00:00,57073.36219774277,61458.53073084433
2025-03-04 05:00:00,57073.36219774277,60731.055102857055
2025-03-05 05:00:00,57073.36219774277,61383.782873265314
2025-03-06 05:00:00,57073.36219774277,60294.1486113741
2025-03-07 05:00:00,57073.36219774277,60632.09315056933
2025-03-10 04:00:00,57073.36219774277,59017.11831217211
2025-03-11 04:00:00,57073.36219774277,58526.51969763944
2025-03-12 04:00:00,57073.36219774277,58837.091781946605
2025-03-13 04:00:00,57073.36219774277,58052.76567073021
2025-03-14 04:00:00,57073.36219774277,59251.88975217379
2025-03-17 04:00:00,57073.36219774277,59708.799191459584
2025-03-18 04:00:00,57073.36219774277,59063.440928136566
2025-03-19 04:00:00,57073.36219774277,59706.693618006655
2025-03-20 04:00:00,57073.36219774277,59534.036594866404
2025-03-21 04:00:00,57073.36219774277,59375.0657991702
2025-03-24 04:00:00,57064.80119341311,60438.3803928998
2025-03-25 04:00:00,57201.97619628189,60583.664961151975
2025-03-26 04:00:00,56519.083247217735,59860.40048007055
2025-03-27 04:00:00,56368.98596147001,59701.42968437434
2025-03-28 04:00:00,55225.357763748616,58499.14724275136
2025-03-31 04:00:00,55225.357763748616,58891.83669172279
2025-04-01 04:00:00,55225.357763748616,59058.176994504254
2025-04-02 04:00:00,55225.357763748616,59431.91628239931
2025-04-03 04:00:00,55225.357763748616,56503.06360937383
2025-04-04 04:00:00,55225.357763748616,53195.20771482095
2025-04-07 04:00:00,55225.357763748616,53100.45690943911
2025-04-08 04:00:00,55225.357763748616,52268.7553955318
2025-04-09 04:00:00,55225.357763748616,57757.98538732004
2025-04-10 04:00:00,55225.357763748616,55227.0860968983
2025-04-11 04:00:00,55225.357763748616,56212.4944728695
2025-04-14 04:00:00,55225.357763748616,56757.83799717834
2025-04-15 04:00:00,55225.357763748616,56598.86720148213
2025-04-16 04:00:00,55225.357763748616,55340.78706335651
2025-04-17 04:00:00,55225.357763748616,55419.74606784139
2025-04-21 04:00:00,55225.357763748616,54100.60429958081
2025-04-22 04:00:00,55225.357763748616,55508.18015286445
2025-04-23 04:00:00,55225.357763748616,56368.3069083863
2025-04-24 04:00:00,55217.07396008405,57554.797549112314
2025-04-25 04:00:00,55616.03395961272,57970.64830606597
2025-04-28 04:00:00,55637.24449123324,57992.75682732173
2025-04-29 04:00:00,55987.72327562931,58358.073821405065
2025-04-30 04:00:00,56009.94383256507,58381.23512938728
2025-05-01 04:00:00,56406.88378146322,58794.980312888016
2025-05-02 04:00:00,57244.19476781582,59667.740509127456
2025-05-05 04:00:00,56915.93654035551,59325.584823026344
2025-05-06 04:00:00,56440.21461686689,58829.72227486135
2025-05-07 04:00:00,56677.570565953574,59077.12715558062
2025-05-08 04:00:00,57072.49046422119,59488.76676562841
2025-05-09 04:00:00,56999.76864152231,59412.96612132294
2025-05-12 04:00:00,58883.46585448681,61376.41336618006
2025-05-13 04:00:00,59272.32560086286,61781.73625586908
2025-05-14 04:00:00,59348.07749950755,61860.69526035395
2025-05-15 04:00:00,59637.95476498788,62162.84505084939
2025-05-16 04:00:00,60015.70423289605,62556.58728654729
2025-05-19 04:00:00,60081.35587838811,62625.01842376752
2025-05-20 04:00:00,59879.350815335616,62414.461078474524
2025-05-21 04:00:00,58870.33552538841,61362.72713873604
2025-05-22 04:00:00,58893.56610763945,61386.94123344473
2025-05-23 04:00:00,58491.57603216498,60967.932116311684
2025-05-27 04:00:00,59707.646511741,62235.48733497548
2025-05-28 04:00:00,59362.21785392124,61875.434274524465
2025-05-29 04:00:00,59596.54372706213,62119.680795064334
2025-05-30 04:00:00,59529.88205625481,62050.19687111766
2025-06-02 04:00:00,59865.21046092196,62399.72206430402
2025-06-03 04:00:00,60206.59901748068,62755.563977849175
2025-06-04 04:00:00,60190.43861243647,62738.71939022571
2025-06-05 04:00:00,59899.55132164087,62435.51681300381
2025-06-06 04:00:00,60514.65673863572,63076.66392942096
2025-06-09 04:00:00,60569.198105659896,63133.514412650075
2025-06-10 04:00:00,60912.60671284914,63491.46189964816
2025-06-11 04:00:00,60738.88235862399,63310.38258269619
2025-06-12 04:00:00,60980.278408971724,63561.998610321316
2025-06-13 04:00:00,60298.51132116956,62851.367569957474
2025-06-16 04:00:00,60872.205700238635,63449.350430589555
2025-06-17 04:00:00,60352.04266287847,62907.165266460106
2025-06-18 04:00:00,60342.95243504112,62897.69018592193
2025-06-20 04:00:00,60023.78443541817,62565.009580359
2025-06-23 04:00:00,60616.66929547723,63182.99538879392
2025-06-24 04:00:00,61286.31607949624,63880.992988440164
2025-06-25 04:00:00,61320.656940215165,63916.78773713998
2025-06-26 04:00:00,61800.41896496484,64416.861432210826
2025-06-27 04:00:00,62107.46666080463,64736.908597056165
2025-06-30 04:00:00,62404.4141034918,65046.42789463686
2025-07-01 04:00:00,62384.21359718654,65025.37216010755
2025-07-02 04:00:00,62667.02068546004,65320.15244351774
2025-07-03 04:00:00,63160.923064623385,65834.96515275909
2025-07-07 04:00:00,62690.251267711064,65344.366538226415
2025-07-08 04:00:00,62655.910406992145,65308.57178952661
2025-07-09 04:00:00,63031.63982426977,65700.20845177156
2025-07-10 04:00:00,63209.404279755974,65885.4989156294
2025-07-11 04:00:00,62987.19871039823,65653.88583580712
2025-07-14 04:00:00,63107.39172291445,65779.16745625644
2025-07-15 04:00:00,62837.714963739374,65498.073400290305
2025-07-16 04:00:00,63047.80022931398,65717.05303939502
2025-07-17 04:00:00,63433.629899744235,66119.21756890463
2025-07-18 04:00:00,63387.16873524217,66070.78937948725
2025-07-21 04:00:00,63507.3617477584,66196.07099993656
2025-07-22 04:00:00,63516.45197559576,66205.54608047474
2025-07-23 04:00:00,64056.81551926119,66768.7869791335
2025-07-24 04:00:00,64078.02605088169,66790.89550038925
2025-07-25 04:00:00,64348.71283537203,67073.04234308186
2025-07-28 04:00:00,64332.552430327836,67056.19775545843
2025-07-29 04:00:00,64162.86817736373,66879.3295854123
2025-07-30 04:00:00,64082.06615214274,66795.1066472951
2025-07-31 04:00:00,63841.68012711027,66544.54340639646
2025-08-01 04:00:00,62785.71764847928,65453.85635777877
2025-08-04 04:00:00,62785.71764847928,66448.73981428814
2025-08-05 04:00:00,62785.71764847928,66111.84806181936
2025-08-06 04:00:00,62776.299790832,66618.23847724899
2025-08-07 04:00:00,62723.720001822956,66562.44078074634
2025-08-08 04:00:00,63212.811246756115,67081.46463689356
2025-08-11 04:00:00,63087.8102389233,66948.81350935898
2025-08-12 04:00:00,63759.44263815201,67661.55012317577
2025-08-13 04:00:00,63977.69836611407,67893.16320299807
2025-08-14 04:00:00,63983.650795058486,67899.47992335685
2025-08-15 04:00:00,63833.84799995726,67740.50912766065
2025-08-18 04:00:00,63819.958999086935,67725.77011349013
2025-08-19 04:00:00,63473.72604881986,67358.34754595386
2025-08-20 04:00:00,63305.073895394635,67179.37380245484
2025-08-21 04:00:00,63041.607832681744,66909.86040047981
2025-08-22 04:00:00,63032.151591506845,67937.3802455096
2025-08-25 04:00:00,62754.74800172849,67638.38881519357
2025-08-26 04:00:00,63017.49999345518,67921.58844461264
2025-08-27 04:00:00,63161.085654361596,68076.348093403
2025-08-28 04:00:00,63384.76671795048,68317.43625376346
2025-08-29 04:00:00,63006.755488217284,67910.00779062153
2025-09-02 04:00:00,62539.8578969706,67406.7757353713
2025-09-03 04:00:00,62878.79819856601,67772.09272945464
2025-09-04 04:00:00,63404.302182019404,68338.49198829278
2025-09-05 04:00:00,63220.66881977175,68140.56808371737
2025-09-08 04:00:00,63375.97575911951,68307.9611732253
2025-09-09 04:00:00,63522.49173963624,68465.87918219503
2025-09-10 04:00:00,63706.125101883896,68663.80308677045
2025-09-11 04:00:00,64235.53617815105,69234.41349251445
2025-09-12 04:00:00,64214.04716767526,69211.25218453222
2025-09-15 04:00:00,64555.917788881,69579.72753879495
2025-09-16 04:00:00,64467.03142736752,69483.92394668663
2025-09-17 04:00:00,64386.93602468503,69397.5954351165
2025-09-18 04:00:00,64687.78217134607,69721.8537468677
2025-09-19 04:00:00,64828.43751264216,69873.45503547866
2025-09-22 04:00:00,65135.144298523875,70204.03006758865
2025-09-23 04:00:00,64780.57562567335,69821.86848588187
2025-09-24 04:00:00,64574.47647974647,69599.73048659776
2025-09-25 04:00:00,64276.56065269575,69278.63053502595
2025-09-26 04:00:00,64644.804150394506,69675.53113090324
2025-09-29 04:00:00,64826.48396623526,69871.34946202571
2025-09-30 04:00:00,65070.6772670965,70134.54614364196
2025-10-01 04:00:00,65292.40478427852,70373.5287305495
2025-10-02 04:00:00,65367.61632094378,70454.5933084873
2025-10-03 04:00:00,65366.639547740335,70453.54052176083
2025-10-06 04:00:00,65601.06511656713,70706.20933611244
2025-10-07 04:00:00,65357.84858890933,70444.06544122266
2025-10-08 04:00:00,65747.58109708386,70864.12734508216
2025-10-09 04:00:00,65557.11032241209,70658.8339334215
2025-10-10 04:00:00,63775.41016481457,68749.07881161409
2025-10-13 04:00:00,63775.41016481457,69803.97111153197
2025-10-14 04:00:00,63775.41016481457,69718.69538668831
2025-10-15 04:00:00,63775.41016481457,70028.21468426901
2025-10-16 04:00:00,63775.41016481457,69551.3022971804
2025-10-17 04:00:00,63775.41016481457,69946.09731960476
2025-10-20 04:00:00,63765.84385328985,70673.57294759204
2025-10-21 04:00:00,63764.893967339405,70672.52016086558
2025-10-22 04:00:00,63433.38377063453,70305.09759332931
2025-10-23 04:00:00,63809.538607010276,70722.00113700943
2025-10-24 04:00:00,64331.0259938039,71299.98104983868
2025-10-27 04:00:00,65089.98486820847,72141.15764428418
2025-10-28 04:00:00,65262.864111189236,72332.7648285008
2025-10-29 04:00:00,65294.210347553875,72367.50679047414
2025-10-30 04:00:00,64576.096569018395,71571.60002526666
2025-10-31 04:00:00,64787.92113596734,71806.37146526834
2025-11-03 05:00:00,64909.50653762414,71941.12816625585
2025-11-04 05:00:00,64140.098917764684,71088.37091781924
2025-11-05 05:00:00,64362.37223016853,71334.72301181204
2025-11-06 05:00:00,63662.15078836138,70569.34706167202
2025-11-07 05:00:00,63662.15078836138,70638.83098561871
2025-11-10 05:00:00,63652.60146574313,71741.09868822752
2025-11-11 05:00:00,63798.31944280135,71905.33341755604
2025-11-12 05:00:00,63833.814847469395,71945.33931316172
2025-11-13 05:00:00,62764.982172780525,70751.47916535047
2025-11-14 05:00:00,62764.982172780525,70739.89851135935
2025-11-17 05:00:00,62764.982172780525,70080.85402059229
2025-11-18 05:00:00,62764.982172780525,69492.34624049839
2025-11-19 05:00:00,62764.982172780525,69760.80685574694
2025-11-20 05:00:00,62764.982172780525,68697.49226201733
2025-11-21 05:00:00,62764.982172780525,69381.80363421954
2025-11-24 05:00:00,62764.982172780525,70403.00675889054
2025-11-25 05:00:00,62755.5674254546,71065.209609837
2025-11-26 05:00:00,63188.80043218421,71555.80822436966
2025-11-28 05:00:00,63533.71340535307,71946.39209988815
2025-12-01 05:00:00,63243.651821448264,71617.9226412311
2025-12-02 05:00:00,63360.79207648674,71750.57376876567
2025-12-03 05:00:00,63580.19763354294,71999.0314362114
2025-12-04 05:00:00,63626.68186173282,72051.67077253465
2025-12-05 05:00:00,63747.540855026484,72188.5330469751
2025-12-08 05:00:00,63556.02583488421,71971.65898132331
2025-12-09 05:00:00,63501.174445620156,71909.54456446187
2025-12-10 05:00:00,63922.3215530204,72386.4569515505
2025-12-11 05:00:00,64071.07108322798,72554.9028277849
2025-12-12 05:00:00,63382.174821454086,71774.78786347438
2025-12-15 05:00:00,63286.417311382946,71666.35083064849
