timestamp,pnl_dollars
2025-04-11,-104.76446849440254
2025-04-14,54.45820168257342
2025-04-15,-129.02638181462498
2025-04-16,-82.15536766171135
2025-04-17,-168.6864923502053
2025-04-21,-197.69681937276255
2025-04-22,750.7368529024006
2025-04-23,-275.04315789494285
2025-04-24,218.27249340212984
2025-04-25,631.4631212978875
2025-04-28,100.28782084597333
2025-04-29,114.25267950743546
2025-04-30,-76.79016959370347
2025-05-01,-84.66102973060697
2025-05-02,131.17096403041978
2025-05-05,-14.35748512110149
2025-05-06,-212.63145763074863
2025-05-07,-162.21441386766855
2025-05-08,93.9900912580215
2025-05-09,291.29906155474964
2025-05-12,327.2018711649034
2025-05-13,352.2902317363332
2025-05-14,181.72204486474584
2025-05-15,-71.79062490231263
2025-05-16,-75.31599560672475
2025-05-19,86.28376248579116
2025-05-20,-33.86849022962451
2025-05-21,-295.005611718354
2025-05-22,232.5871823697762
2025-05-23,34.83754603896705
2025-05-27,286.24131136696997
2025-05-28,-190.53287786024157
2025-05-29,24.411177426949507
2025-05-30,-205.18987396103694
2025-06-02,0.20165545165946241
2025-06-03,271.91056146447227
2025-06-04,-14.794003654984408
2025-06-05,-153.67381949315313
2025-06-06,354.9845436596279
2025-06-09,541.6752538861165
2025-06-10,241.67129732603462
2025-06-11,-292.023514057646
2025-06-12,38.725969901277495
2025-06-13,395.2879966522705
2025-06-16,48.25116652993347
2025-06-17,-26.0790292426027
2025-06-18,132.4002054155826
2025-06-20,-9.975179746756112
2025-06-23,892.7914550306341
2025-06-24,99.74489645804715
2025-06-25,-51.11180743467412
2025-06-26,-130.66413139525866
2025-06-27,-96.15040166521067
2025-06-30,-143.5160419073327
2025-07-01,-388.167677702284
2025-07-02,-30.04388766066768
2025-07-03,-266.7932133233189
2025-07-07,-176.43428586998562
2025-07-08,-59.16824289824581
2025-07-09,24.22900709179885
2025-07-10,479.8756201612068
2025-07-11,-209.39749914832828
2025-07-14,51.664823382257964
2025-07-15,-11.640687530389187
2025-07-16,377.38079492947327
2025-07-17,-134.80779762821294
2025-07-18,282.49839952749426
2025-07-21,146.10164359736336
2025-07-22,25.824705437589728
2025-07-23,-165.53909641147038
2025-07-24,80.15903145739503
2025-07-25,501.40245212732407
2025-07-28,301.991824660925
2025-07-29,9.563553367072018
2025-07-30,-216.38877186361424
2025-07-31,-18.78931491136609
2025-08-01,-155.18087963410107
2025-08-04,-172.24546685399037
2025-08-05,-161.31542866378732
2025-08-06,179.4710448814294
2025-08-07,-180.5598818855833
2025-08-08,-77.63589259755281
2025-08-11,358.87955203993624
2025-08-12,-6.998500056324701
2025-08-13,-348.22863664519355
2025-08-14,-295.612997649363
2025-08-15,-148.8925337335495
2025-08-18,190.4642762409876
2025-08-19,-334.3433354111057
2025-08-20,-132.7449263364906
2025-08-21,-194.75403547598034
2025-08-22,755.4024921948949
2025-08-25,50.25609299148891
2025-08-26,184.18498380179335
2025-08-27,-177.8603566636193
2025-08-28,-187.50502332723227
2025-08-29,-82.24639058813773
2025-09-02,-160.77720578745902
2025-09-03,73.00142677013355
2025-09-04,170.8286572889574
2025-09-05,227.29194100086715
2025-09-08,-35.18479313914759
2025-09-09,-96.00133233851557
2025-09-10,-56.7834643527076
2025-09-11,594.518779665259
2025-09-12,751.4728426212241
2025-09-15,966.2783906331279
2025-09-16,117.83498598482765
2025-09-17,-90.26294698762467
2025-09-18,-214.67513787943062
2025-09-19,74.09285937818095
2025-09-22,172.06586019501992
2025-09-23,-37.65204233226905
2025-09-24,322.518377644612
2025-09-25,-120.7798480119618
2025-09-26,414.0886778221793
2025-09-29,-215.20320207262557
2025-09-30,121.23828197123294
2025-10-01,586.2291019945242
2025-10-02,-204.2688546550562
2025-10-03,48.59950527327237
2025-10-06,452.9155033411171
2025-10-07,-416.3997775895514
2025-10-08,-204.71225864215558
2025-10-09,-34.57343594517988
2025-10-10,-440.6675893193169
2025-10-13,856.3170385894282
2025-10-14,-630.523586618865
2025-10-15,-266.773421697646
2025-10-16,-209.88276279442834
2025-10-17,647.7598293345109
2025-10-20,150.42287500125713
2025-10-21,-132.82588588150065
2025-10-22,-232.60519907843445
2025-10-23,614.0707522871198
2025-10-24,-147.89964052196592
2025-10-27,598.0856554383117
2025-10-28,-68.05875713353998
2025-10-29,-247.9868203395581
2025-10-30,-134.52222559438633
2025-10-31,295.23995200347053
2025-11-03,61.28606270258206
2025-11-04,-128.1462866833881
2025-11-05,255.31888092631198
2025-11-06,-328.87995272061744
2025-11-07,59.75237333891164
2025-11-08,-27.649212560449087
2025-11-10,334.7685256570312
2025-11-11,105.6025109788734
2025-11-12,-141.63679194407086
2025-11-13,-203.090279674283
2025-11-14,552.9652285105149
2025-11-15,22.516718696104363
2025-11-17,285.9524180013759
2025-11-18,-70.28989315903891
2025-11-19,23.265042723462102
2025-11-20,256.8128100800568
2025-11-21,-429.1859188936651
2025-11-22,-29.574924732263753
2025-11-24,774.1659745143697
2025-11-25,-67.09101161448416
2025-11-26,458.4466440763863
2025-11-27,17.962662999521854
2025-11-28,125.01874655165375
2025-12-01,-53.645210445502016
2025-12-02,-261.83820861033746
2025-12-03,656.8214079447134
2025-12-04,120.42252880451997
2025-12-05,-71.6769640267812
2025-12-08,54.02651726501426
2025-12-09,378.50090153129713
2025-12-10,25.507322474641114
2025-12-11,-295.0226212014386
2025-12-12,276.05466898816303
2025-12-15,381.2538154010326
2025-12-16,429.7393730679032
2025-12-17,-396.4480984203692
2025-12-18,641.0210236765015
2025-12-19,-112.30941293759315
2025-12-20,-18.77441139765142
2025-12-22,-56.613653219672415
2025-12-23,-125.4854914275129
2025-12-24,-183.4893262081714
2025-12-26,-21.05642409016218
2025-12-29,-92.3768336528774
2025-12-30,-145.12754364390275
2025-12-31,28.584973522400105
