timestamp,pnl_dollars
2025-08-04,264.77812342658035
2025-08-05,-257.40455988514805
2025-08-06,101.88807111810456
2025-08-07,83.5645300117194
2025-08-08,91.83218777160255
2025-08-11,-230.16030735322784
2025-08-12,-328.614743867216
2025-08-13,-105.90707559621478
2025-08-18,-18.8338230891477
2025-08-19,-100.05565319164634
2025-08-22,63.63965646059478
2025-08-25,138.98309971298295
2025-08-26,148.61810219503604
2025-08-27,-163.00341300482614
2025-08-28,-289.66433907313876
2025-09-08,-160.33575223930893
2025-09-09,181.8270388318324
2025-09-10,216.38050267641484
2025-09-11,3.6674661470606225
2025-09-12,22.73829011176167
2025-09-15,-337.47175274249275
2025-09-16,-91.42226335486885
2025-09-18,151.20821549192806
2025-09-19,-28.177150662982967
2025-09-22,-183.70323199735685
2025-09-23,-304.3199534832729
2025-09-25,-198.43317289242987
2025-09-26,-288.47801786496893
2025-09-29,229.345590354671
2025-09-30,306.6224964764806
2025-10-01,79.34564300310922
2025-10-02,134.09116245289806
2025-10-03,-72.20529563591481
2025-10-06,-179.31940099713756
2025-10-07,-229.79510416288394
2025-10-08,32.16604715124049
2025-10-09,232.19554064223667
2025-10-10,-221.04427020385447
2025-10-17,55.3820915751694
2025-10-20,-38.956964389961286
2025-10-21,-127.46503403996394
2025-10-22,-140.27444017286507
2025-10-23,-3.634405923081431
2025-10-24,266.57779804263555
2025-10-27,331.13879971422284
2025-10-28,832.2274160155339
2025-10-29,208.34478390711047
2025-10-30,-200.5868523572808
2025-10-31,-122.69386536553975
2025-11-03,104.42520078272173
2025-11-04,-320.25468392963376
2025-11-05,-483.58380422556183
2025-11-10,300.9212721696258
2025-11-11,-467.76330175988915
2025-11-12,-229.85580202064193
2025-11-14,47.08853405476475
2025-11-15,13.273790392102455
2025-11-17,-248.6362096960529
2025-11-19,537.3557570094108
2025-11-20,-695.1003200463056
2025-11-26,-114.69716855343177
2025-11-27,-13.31054102356211
2025-11-28,-103.13870477057571
2025-12-01,16.560444296646892
2025-12-02,105.49179269996057
2025-12-03,-96.86155878157842
2025-12-04,85.06007591529124
2025-12-05,-58.64202043611476
2025-12-06,6.311220563009556
2025-12-08,449.54048565689664
2025-12-09,-346.8972151977978
2025-12-12,-342.4999085049567
2025-12-17,-210.21852428531383
2025-12-18,-24.09072783551528
2025-12-19,384.7673822967881
2025-12-20,9.26543624428814
2025-12-22,121.48296162688166
2025-12-23,326.0527156617827
2025-12-24,-27.69559746934101
2025-12-26,130.96870376012703
2025-12-27,-3.1912881629450567
2025-12-29,-140.61473488223965
2025-12-31,-208.63382712653583
