timestamp,pnl_dollars
2025-01-01,-2.3847268388308294
2025-01-02,67.84291707084412
2025-01-03,110.21342147493306
2025-01-04,3.440375590535041
2025-01-06,110.37041760304237
2025-01-07,-52.4731528086304
2025-01-08,-57.27762065994284
2025-01-10,-30.070325767283066
2025-01-13,15.159735580878987
2025-01-14,-52.25408758437152
2025-01-15,135.36430711268622
2025-01-16,-82.40843723838043
2025-01-17,120.2624369498335
2025-01-18,2.0655224178917706
2025-01-21,46.999997724480636
2025-01-22,40.40657169859696
2025-01-23,49.66354405065249
2025-01-24,-53.92138729757971
2025-01-25,-0.5291752163411729
2025-01-27,17.25931694189785
2025-01-28,-28.99525836702378
2025-01-29,-14.386556849736735
2025-01-30,-45.284832367136914
2025-01-31,11.543039607693572
2025-02-03,17.494401534015196
2025-02-04,-2.1401315021194023
2025-02-05,68.80492136412795
2025-02-06,-22.823330193172296
2025-02-07,-72.33045642187608
2025-02-10,-15.932222977053243
2025-02-11,-17.153737130533045
2025-02-12,-99.22977721416282
2025-02-13,32.062391143714194
2025-02-14,-8.267888085494633
2025-02-18,20.721820390972425
2025-02-19,13.19089414489099
2025-02-20,7.418655214945829
2025-02-21,-15.637529123521745
2025-02-22,-1.0214911320235842
2025-02-24,-22.617453373854005
2025-02-25,-41.63944589584389
2025-02-26,6.491083918386721
2025-02-27,3.063285245341831
2025-02-28,66.6562083133067
2025-03-01,7.234903206630406
2025-03-03,14.204092680320173
2025-03-04,31.115056532689778
2025-03-05,-30.708182007290816
2025-03-06,-41.62531486924854
2025-03-07,-35.48239689959337
2025-03-10,-9.070400713057097
2025-03-11,-150.19967900111624
2025-03-12,27.86166836041957
2025-03-13,-149.1605899398819
2025-03-14,120.90408689650394
2025-03-17,-17.15421316622451
2025-03-18,-50.022411631849536
2025-03-19,88.84354097187861
2025-03-20,-2.987867835056022
2025-03-21,-41.102056918560265
2025-03-24,24.11055725854203
2025-03-25,8.730938681355838
2025-03-26,-22.620401841453713
2025-03-27,-30.35676447707192
2025-03-28,-34.21226464276515
2025-03-31,71.90584537636823
2025-04-01,-7.917648975722841
2025-04-02,-117.53775326270443
2025-04-03,-178.63624909965802
2025-04-04,-256.1657820007986
2025-04-07,-204.7987731992689
2025-04-08,150.92470170947308
2025-04-09,822.7439182642665
2025-04-10,-401.35188168342574
2025-04-11,35.612764661900655
2025-04-14,76.70361444269474
2025-04-15,-48.29120637233609
2025-04-16,-129.58694210045178
2025-04-17,-25.240974098933293
2025-04-21,-63.30503732494253
2025-04-22,280.3991549742841
2025-04-23,-33.345593764035584
2025-04-24,172.83693037363082
2025-04-25,32.3087017165617
2025-04-28,10.105506504183722
2025-04-29,-21.465635950171418
2025-04-30,185.6530654241924
2025-05-01,-75.1742546699461
2025-05-02,164.49452959652444
2025-05-05,42.02438436970442
2025-05-06,-66.76172096954724
2025-05-07,-180.22304304706813
2025-05-08,124.2067839526826
2025-05-09,-68.7256716339325
2025-05-12,244.2992146671204
2025-05-13,101.92476567040285
2025-05-14,-42.931531209260356
2025-05-15,66.27381989884452
2025-05-16,21.546810150059173
2025-05-19,63.02715767148766
2025-05-20,-167.20078410437236
2025-05-21,-55.504887024819254
2025-05-22,-19.87507252780597
2025-05-23,-13.217445645193948
2025-05-27,204.8425170926712
2025-05-28,122.69030650739114
2025-05-29,-46.4358297296385
2025-05-30,-68.12190566569916
2025-06-02,98.78041544998268
2025-06-03,82.5521336648635
2025-06-04,-27.350616115780213
2025-06-05,-43.96273070415191
2025-06-06,97.07070175451372
2025-06-09,-26.04695217504741
2025-06-10,-15.441559168639287
2025-06-11,-32.84342826675129
2025-06-12,31.994963247625492
2025-06-13,-5.0903193715585076
2025-06-16,87.83517936444878
2025-06-17,-27.807374097175853
2025-06-18,-60.39936130899332
2025-06-20,-25.833107970745914
2025-06-23,117.15640869956223
2025-06-24,32.09255009213484
2025-06-25,-18.522260185834966
2025-06-26,78.36250796874083
2025-06-27,18.139825645459496
2025-06-30,-13.459896091582777
2025-07-01,-45.21770624049532
2025-07-02,34.51729383826387
2025-07-03,63.44959257956725
2025-07-07,-30.727860295550272
2025-07-08,-29.59237401854807
2025-07-09,47.1302671512949
2025-07-10,11.162328864676965
2025-07-11,-104.74572240344969
2025-07-14,21.75159432782857
2025-07-15,-41.24029554871413
2025-07-16,-12.516725624303945
2025-07-17,61.539894413053844
2025-07-18,-17.183543687771817
2025-07-21,44.51661857912222
2025-07-22,-4.260250674191411
2025-07-23,36.745866103892695
2025-07-24,-47.6409752851996
2025-07-25,23.985938592124512
2025-07-28,14.850579011288573
2025-07-29,2.710638878706959
2025-07-30,-52.90595112732444
2025-07-31,3.6105511688510887
2025-08-01,-89.53169741408965
2025-08-04,100.23840590188411
2025-08-05,-16.12986977792025
2025-08-06,-10.84205849101454
2025-08-07,81.42069981717577
2025-08-08,19.488882065496
2025-08-11,-59.83576415355856
2025-08-12,120.78092782105705
2025-08-13,17.712420591205955
2025-08-14,-50.2765631000093
2025-08-15,-2.94185561688937
2025-08-18,-13.0055295057482
2025-08-19,-64.6960527987103
2025-08-20,-45.015650185163395
2025-08-21,-37.68266817653239
2025-08-22,138.8178590915286
2025-08-25,-16.78899648665174
2025-08-26,25.504670206009905
2025-08-27,-13.3522313683643
2025-08-28,-21.542663881562476
2025-08-29,-5.8352236345017445
2025-09-02,51.99904596124361
2025-09-03,-9.488157266179769
2025-09-04,53.03144380494996
2025-09-05,-13.830536527178992
2025-09-08,-6.320217604639765
2025-09-09,18.44083889441572
2025-09-10,23.35862901494147
2025-09-11,62.71154326334181
2025-09-12,16.192705161327467
2025-09-15,8.392688287058263
2025-09-16,17.922857048080914
2025-09-17,-79.67790336318467
2025-09-18,36.62454167474061
2025-09-19,-40.39819365744188
2025-09-22,72.66741689736773
2025-09-23,-0.31001693781945505
2025-09-24,-22.49592807060435
2025-09-25,-33.01894315107529
2025-09-26,0.5616966883389978
2025-09-29,-6.7007037221919745
2025-09-30,-42.597432912622025
2025-10-01,46.381475268064605
2025-10-02,25.321137920482215
2025-10-03,35.64458782788279
2025-10-06,23.04828638230174
2025-10-07,0.9196382337759132
2025-10-08,8.55065196164469
2025-10-09,-2.7729250479223992
2025-10-10,-45.88766636158471
2025-10-13,98.38615820689847
2025-10-14,-10.538730232245143
2025-10-15,86.78355808366723
2025-10-16,-101.00899691745508
2025-10-17,90.16756730263478
2025-10-20,78.4802139919957
2025-10-21,-45.308521066092
2025-10-22,0.11433912052780215
2025-10-23,59.25091544379575
2025-10-24,92.69670156669781
2025-10-27,132.18057389279784
2025-10-28,-1.9222104703239893
2025-10-29,-3.4519098208020296
2025-10-30,-12.92182829858757
2025-10-31,-14.011189860244485
2025-11-03,-49.89509208601157
2025-11-04,-20.853440023756775
2025-11-05,13.104293492851866
2025-11-06,-21.530681116906635
2025-11-07,122.78698805722706
2025-11-08,4.182524748983269
2025-11-10,134.83436938240447
2025-11-11,-18.672266376375774
2025-11-12,0.004261711828803527
2025-11-13,-26.381093898242398
2025-11-14,45.22739627114606
2025-11-15,8.631425010287785
2025-11-17,-92.14147309944929
2025-11-18,-83.36583862346379
2025-11-19,114.76289167711002
2025-11-20,7.9448601668809715
2025-11-21,-66.57103538603951
2025-11-22,2.634789915813599
2025-11-24,143.9710885341192
2025-11-25,51.36064436963534
2025-11-26,41.48350872205083
2025-11-27,1.61326132213253
2025-11-28,27.840976862331445
2025-12-01,-36.163594392983214
2025-12-02,-103.54278549073206
2025-12-03,-40.50909398399381
2025-12-04,-70.27830764981991
2025-12-05,17.985543872568087
2025-12-08,-12.242632299119578
2025-12-09,-15.115879021268483
2025-12-10,-20.03075214452474
2025-12-11,-2.717919026619711
2025-12-12,-50.317021829681835
2025-12-15,-45.388559947135946
2025-12-16,-49.38739281171365
2025-12-17,-11.427113345424004
2025-12-18,14.554961038613328
2025-12-19,73.69744421874566
