date,equity,cash,position_value,spy_price
2025-04-16 04:00:00,96273.98037827307,92752.10073559119,3521.8796426818826,104.49
2025-04-17 04:00:00,96575.51151746485,92752.10073559119,3823.4107818736647,101.49
2025-04-21 04:00:00,97039.63775250071,92752.10073559119,4287.537016909522,96.91
2025-04-22 04:00:00,96843.1697309108,92752.10073559119,4091.0689953196184,98.89
2025-04-23 04:00:00,96462.70187721815,92752.10073559119,3710.6011416269594,102.71
2025-04-24 04:00:00,96092.23419144114,92752.10073559119,3340.1334558499443,106.43
2025-04-25 04:00:00,95635.76667359825,92752.10073559119,2883.665938007063,111.01
2025-04-28 04:00:00,95868.36512785761,92752.10073559119,3116.264392266426,108.73
2025-04-29 04:00:00,97341.53926980175,94252.74172345804,3088.79754634372,109.02
2025-04-30 04:00:00,95804.54954386815,94252.74172345804,1551.8078204101157,108.92
2025-05-01 04:00:00,95551.61146595569,94252.74172345804,1298.8697424976522,111.61
2025-05-02 04:00:00,95292.9716400572,94252.74172345804,1040.2299165991722,114.5
2025-05-05 04:00:00,95350.72319269383,94252.74172345804,1097.981469235789,113.82
2025-05-06 04:00:00,95375.30334154956,94252.74172345804,1122.561618091521,113.54
2025-05-07 04:00:00,95074.55978547913,94252.74172345804,821.8180620210944,117.06
2025-05-08 04:00:00,95048.35754367049,94252.74172345804,795.6158202124514,117.37
2025-05-09 04:00:00,95104.9774342413,94252.74172345804,852.2357107832577,116.65
2025-05-12 04:00:00,93168.27048034848,92766.98399288439,401.28648746410107,123.0
2025-05-13 04:00:00,95318.93857734257,92766.98399288439,2551.95458445819,129.93
2025-05-14 04:00:00,95858.4117056923,92766.98399288439,3091.427712807912,135.34
2025-05-15 04:00:00,95806.2702479798,92766.98399288439,3039.286255095409,134.83
2025-05-16 04:00:00,95862.10865668989,92766.98399288439,3095.124663805498,135.4
2025-05-19 04:00:00,95875.65820717614,92766.98399288439,3108.6742142917487,135.57
2025-05-20 04:00:00,95755.52162693517,92766.98399288439,2988.537634050776,134.38
2025-05-21 04:00:00,95496.42240207405,92766.98399288439,2729.438409189659,131.8
2025-05-22 04:00:00,95598.24261247776,92766.98399288439,2831.258619593363,132.83
2025-05-23 04:00:00,95443.12411814462,92766.98399288439,2676.1401252602354,131.29
2025-05-27 04:00:00,95859.47712352037,92766.98399288439,3092.4931306359767,135.5
2025-05-28 04:00:00,95789.33147121893,92766.98399288439,3022.347478334545,134.81
2025-05-29 04:00:00,96226.18112237308,92766.98399288439,3459.197129488696,139.19
2025-05-30 04:00:00,95819.03664044237,92766.98399288439,3052.0526475579773,135.13
2025-06-02 04:00:00,96040.59491044877,92766.98399288439,3273.6109175643733,137.38
2025-06-03 04:00:00,96423.44786768858,92766.98399288439,3656.4638748041957,141.22
2025-06-04 04:00:00,96492.30088990717,92766.98399288439,3725.3168970227916,141.92
2025-06-05 04:00:00,96298.1537985614,92766.98399288439,3531.169805677017,139.99
2025-06-06 04:00:00,96470.00656844075,92766.98399288439,3703.0225755563565,141.72
2025-06-09 04:00:00,96557.564145636,92766.98399288439,3790.5801527516205,142.63
2025-06-10 04:00:00,96689.4164202257,92766.98399288439,3922.4324273413004,143.96
2025-06-11 04:00:00,96575.268569105,92766.98399288439,3808.2845762206134,142.83
2025-06-12 04:00:00,96791.12059217255,92766.98399288439,4024.1365992881683,145.0
2025-06-13 04:00:00,96486.97248944233,92766.98399288439,3719.988496557936,141.97
2025-06-16 04:00:00,96755.52742622534,92766.98399288439,3988.5434333409576,144.69
2025-06-17 04:00:00,96697.37882010378,92766.98399288439,3930.3948272193993,144.12
2025-06-18 04:00:00,96832.23008810068,92766.98399288439,4065.246095216294,145.48
2025-06-20 04:00:00,96666.93224639467,92766.98399288439,3899.9482535102857,143.85
2025-06-23 04:00:00,96695.48453937915,92766.98399288439,3928.500546494766,144.17
2025-06-24 04:00:00,97067.33505179704,92766.98399288439,4300.351058912652,147.9
2025-06-25 04:00:00,97707.18543823677,92766.98399288439,4940.201445352392,154.31
2025-06-26 04:00:00,97777.03569868457,92766.98399288439,5010.0517058001815,155.02
2025-06-27 04:00:00,100896.10024104745,95614.19840080524,5281.901840242212,157.75
2025-06-30 04:00:00,97990.4315582686,95614.19840080524,2376.233157463361,157.99
2025-07-01 04:00:00,97528.95554417373,95614.19840080524,1914.7571433684875,153.3
2025-07-02 04:00:00,97913.68422871715,95614.19840080524,2299.485827911903,157.25
2025-07-03 04:00:00,98118.858084327,95614.19840080524,2504.659683521763,159.34
2025-07-07 04:00:00,98002.8099539153,95614.19840080524,2388.61155311007,158.24
2025-07-08 04:00:00,98176.15048353272,95614.19840080524,2561.952082727487,160.0
2025-07-09 04:00:00,98461.77411191277,95614.19840080524,2847.5757111075327,162.88
2025-07-10 04:00:00,98582.08305884794,95614.19840080524,2967.8846580427007,164.1
2025-07-11 04:00:00,98662.50193580531,95614.19840080524,3048.3035350000646,164.92
2025-07-14 04:00:00,98573.04367723773,95614.19840080524,2958.845276432487,164.07
2025-07-15 04:00:00,99234.41620312836,95614.19840080524,3620.2178023231227,170.7
2025-07-16 04:00:00,99299.93792982817,95614.19840080524,3685.739529022939,171.37
2025-07-17 04:00:00,99461.4600477344,95614.19840080524,3847.261646929164,173.0
2025-07-18 04:00:00,99400.98558712756,95614.19840080524,3786.7871863223313,172.41
2025-07-21 04:00:00,99293.56069994616,95614.19840080524,3679.362299140925,171.38
2025-07-22 04:00:00,98857.09126988106,95614.19840080524,3242.892869075817,167.03
2025-07-23 04:00:00,99230.61009580866,95614.19840080524,3616.4116950034213,170.78
2025-07-24 04:00:00,99525.13416647344,95614.19840080524,3910.9357656681996,173.74
2025-07-25 04:00:00,99499.65865368668,95614.19840080524,3885.460252881441,173.5
2025-07-28 04:00:00,99820.2311722262,95614.19840080524,4206.032771420956,176.75
2025-07-29 04:00:00,99694.755040186,95614.19840080524,4080.556639380768,175.51
2025-07-30 04:00:00,100069.27874539042,95614.19840080524,4455.080344585182,179.27
2025-07-31 04:00:00,99927.80228973382,95614.19840080524,4313.603888928586,177.87
2025-08-01 04:00:00,99511.32567245491,95614.19840080524,3897.127271649677,173.72
2025-08-04 04:00:00,100134.89484878535,95614.19840080524,4520.696447980112,180.0
2025-08-05 04:00:00,99959.4175838899,95614.19840080524,4345.219183084657,178.26
2025-08-06 04:00:00,100073.94015709353,95614.19840080524,4459.741756288289,179.42
2025-08-07 04:00:00,100207.46256837851,95614.19840080524,4593.264167573269,180.77
2025-08-08 04:00:00,100398.98481772708,95614.19840080524,4784.786416921841,182.7
2025-08-11 04:00:00,100330.5505939769,95614.19840080524,4716.352193171661,182.06
2025-08-12 04:00:00,102277.51359350672,97452.6397989096,4824.873794597127,183.16
2025-08-13 04:00:00,100204.26782315678,97452.6397989096,2751.628024247182,181.59
2025-08-14 04:00:00,100244.66541880456,97452.6397989096,2792.02561989496,182.02
2025-08-15 04:00:00,100087.56506368383,97452.6397989096,2634.9252647742305,180.45
2025-08-18 04:00:00,100235.5252383464,97452.6397989096,2782.8854394368022,182.01
2025-08-19 04:00:00,99607.40319449922,97452.6397989096,2154.763395589623,175.64
2025-08-20 04:00:00,99581.55502245681,97452.6397989096,2128.9152235472156,175.4
2025-08-21 04:00:00,99538.24226312345,97452.6397989096,2085.6024642138436,174.98
2025-08-22 04:00:00,99829.95984001443,97452.6397989096,2377.320041104838,177.99
2025-08-25 04:00:00,100003.32498361131,97452.6397989096,2550.685184701706,179.81
2025-08-26 04:00:00,100196.00548857263,97452.6397989096,2743.365689663028,181.77
2025-08-27 04:00:00,100177.18391010452,97452.6397989096,2724.544111194919,181.6
2025-08-28 04:00:00,100033.05481024364,97452.6397989096,2580.4150113340484,180.17
2025-08-29 04:00:00,99439.93732083027,97452.6397989096,1987.2975219206637,174.18
2025-09-02 04:00:00,99099.62279801875,97452.6397989096,1646.9829991091501,170.78
2025-09-03 04:00:00,99081.25667116232,97452.6397989096,1628.616872252721,170.62
2025-09-04 04:00:00,99178.86223664052,97452.6397989096,1726.222437730911,171.66
2025-09-05 04:00:00,97762.2340166209,96480.38821860358,1281.8457980173234,167.02
2025-09-08 04:00:00,98579.38913449748,96480.38821860358,2099.00091589391,168.31
2025-09-09 04:00:00,98352.50988068963,96480.38821860358,1872.1216620860532,170.76
2025-09-10 04:00:00,97784.16607829073,96480.38821860358,1303.7778596871503,177.33
2025-09-11 04:00:00,97795.05423586244,96480.38821860358,1314.6660172588554,177.17
2025-09-12 04:00:00,97740.65969813734,96480.38821860358,1260.2714795337733,177.82
2025-09-15 04:00:00,97739.73519397818,96480.38821860358,1259.3469753745978,177.75
2025-09-16 04:00:00,97979.8842972217,96480.38821860358,1499.4960786181196,174.88
2025-09-17 04:00:00,98396.68264789716,96480.38821860358,1916.294429293589,170.29
2025-09-18 04:00:00,97859.77453207606,96480.38821860358,1379.3863134724859,176.24
2025-09-19 04:00:00,97821.51852212996,96480.38821860358,1341.13030352639,176.67
2025-09-22 04:00:00,97278.3808152453,96480.38821860358,797.9925966417156,183.61
2025-09-23 04:00:00,97665.9553742893,96480.38821860358,1185.5671556857317,178.43
2025-09-24 04:00:00,97787.19300044807,96480.38821860358,1306.8047818444882,176.97
2025-09-25 04:00:00,97723.62053355332,96480.38821860358,1243.232314949745,177.69
2025-09-26 04:00:00,97679.10390022813,96480.38821860358,1198.7156816245545,178.19
2025-09-29 04:00:00,97375.27435365753,96480.38821860358,894.8861350539573,181.85
2025-09-30 04:00:00,94823.30364391692,94256.5968024459,566.7068414710172,186.58
2025-10-01 04:00:00,97076.48548272726,94256.5968024459,2819.8886802813604,187.24
2025-10-02 04:00:00,97237.5034592232,94256.5968024459,2980.906656777293,188.89
2025-10-03 04:00:00,97109.69938092829,94256.5968024459,2853.102578482381,187.62
2025-10-06 04:00:00,96897.7849862201,94256.5968024459,2641.188183774193,185.54
2025-10-07 04:00:00,96846.26616498787,94256.5968024459,2589.6693625419657,185.04
2025-10-08 04:00:00,97247.15620988271,94256.5968024459,2990.5594074368196,189.11
2025-10-09 04:00:00,97589.8351541357,94256.5968024459,3333.2383516898008,192.57
2025-10-10 04:00:00,96654.42204039323,94256.5968024459,2397.8252379473247,183.16
2025-10-13 04:00:00,97158.7259458101,94256.5968024459,2902.1291433642064,188.32
2025-10-14 04:00:00,96338.40912834014,94256.5968024459,2081.812325894239,180.03
2025-10-15 04:00:00,96316.29911121057,94256.5968024459,2059.702308764665,179.83
2025-10-16 04:00:00,96507.56036951202,94256.5968024459,2250.963567066123,181.81
2025-10-17 04:00:00,96644.3287345678,94256.5968024459,2387.7319321219006,183.22
2025-10-20 04:00:00,96580.37205564161,94256.5968024459,2323.775253195706,182.64
2025-10-21 04:00:00,96431.85009432635,94256.5968024459,2175.253291880452,181.16
2025-10-22 04:00:00,96342.76009991433,94256.5968024459,2086.163297468437,180.28
2025-10-23 04:00:00,96526.3354581888,94256.5968024459,2269.7386557428954,182.16
2025-10-24 04:00:00,96932.34676203529,94256.5968024459,2675.749959589396,186.26
2025-10-27 04:00:00,97449.42924853266,94256.5968024459,3192.8324460867516,191.49
2025-10-28 04:00:00,98401.62433145386,94256.5968024459,4145.027529007959,201.03
2025-10-29 04:00:00,99000.8748048563,94256.5968024459,4744.278002410402,207.04
2025-10-30 04:00:00,98584.12576705548,94256.5968024459,4327.5289646095725,202.89
2025-10-31 04:00:00,98542.37644019847,94256.5968024459,4285.77963775256,202.49
2025-11-03 05:00:00,98974.3772724241,94256.5968024459,4717.780469978203,206.88
2025-11-04 05:00:00,98153.62702774756,94256.5968024459,3897.0302253016625,198.69
2025-11-05 05:00:00,97803.87661754039,94256.5968024459,3547.279815094481,195.21
2025-11-06 05:00:00,97089.12820793236,94256.5968024459,2832.531405486452,188.08
2025-11-07 05:00:00,97094.37611619188,94256.5968024459,2837.779313745983,188.15
2025-11-10 05:00:00,98179.12144472508,94256.5968024459,3922.524642279177,199.05
2025-11-11 05:00:00,97588.36984467051,94256.5968024459,3331.773042224603,193.16
2025-11-12 05:00:00,97650.61805250973,94256.5968024459,3394.021250063824,193.8
2025-11-13 05:00:00,96954.8660691482,94256.5968024459,2698.269266702289,186.86
2025-11-14 05:00:00,97138.14510652547,94110.62801663215,3027.5170898933197,190.17
2025-11-17 05:00:00,96862.99259314912,94110.62801663215,2752.3645765169704,186.6
2025-11-18 05:00:00,96348.1409167769,94110.62801663215,2237.512900144753,181.36
2025-11-19 05:00:00,96850.71930925525,94110.62801663215,2740.0912926231003,186.52
2025-11-20 05:00:00,96273.15149386812,94110.62801663215,2162.5234772359618,180.64
2025-11-21 05:00:00,96101.28577865838,94110.62801663215,1990.6577620262226,178.88
2025-11-24 05:00:00,96448.6271822598,94110.62801663215,2337.9991656276616,182.55
2025-11-25 05:00:00,95988.05594153966,94110.62801663215,1877.427924907508,177.82
2025-11-26 05:00:00,96220.1129383623,94110.62801663215,2109.4849217301544,180.26
2025-11-28 05:00:00,95900.61062718762,94110.62801663215,1789.9826105554666,177.0
2025-12-01 05:00:00,96173.87305035706,94110.62801663215,2063.2450337249084,179.92
2025-12-02 05:00:00,96322.43251216465,94110.62801663215,2211.804495532505,181.46
2025-12-03 05:00:00,96136.4777288293,94110.62801663215,2025.8497121971486,179.59
2025-12-04 05:00:00,96507.72226303029,94110.62801663215,2397.094246398132,183.38
2025-12-05 05:00:00,96409.45400351065,94110.62801663215,2298.8259868784894,182.41
2025-12-08 05:00:00,96715.56421232638,94110.62801663215,2604.936195694236,185.55
2025-12-09 05:00:00,96655.82666573077,94110.62801663215,2545.1986490986146,184.97
2025-12-10 05:00:00,96535.29441811972,94110.62801663215,2424.6664014875705,183.78
2025-12-11 05:00:00,96249.81482790623,94110.62801663215,2139.186811274072,180.93
2025-12-12 05:00:00,95666.86089278625,94110.62801663215,1556.232876154104,175.02
2025-12-15 05:00:00,95782.07396203357,94110.62801663215,1671.4459454014104,176.29
2025-12-16 05:00:00,95920.62737047291,94110.62801663215,1809.9993538407546,177.72
2025-12-17 05:00:00,94052.6778972713,92903.05834901656,1149.6195482547307,170.94
2025-12-18 05:00:00,94926.59367159815,92903.05834901656,2023.5353225815943,174.14
2025-12-19 05:00:00,94328.4540022102,92903.05834901656,1425.3956531936353,180.99
2025-12-22 05:00:00,94108.23365990918,92903.05834901656,1205.175310892622,183.69
2025-12-23 05:00:00,93719.71486317526,92903.05834901656,816.6565141587029,189.21
2025-12-24 05:00:00,93753.66855888898,92903.05834901656,850.6102098724214,188.61
2025-12-26 05:00:00,93626.22024861957,92903.05834901656,723.1618996030221,190.53
2025-12-29 05:00:00,93758.64358096402,92903.05834901656,855.5852319474709,188.22
2025-12-30 05:00:00,93800.75626539669,92903.05834901656,897.697916380136,187.54
2025-12-31 05:00:00,93870.45536298398,92903.05834901656,967.3970139674196,186.5
2026-01-02 05:00:00,93699.27409829825,92903.05834901656,796.2157492816957,188.85
2026-01-05 05:00:00,93735.12039868858,92903.05834901656,832.0620496720267,188.12
2026-01-06 05:00:00,93793.19577653275,92903.05834901656,890.1374275161913,187.24
2026-01-07 05:00:00,93658.15061312025,92903.05834901656,755.0922641036934,189.11
2026-01-08 05:00:00,93953.1046293943,92903.05834901656,1050.0462803777452,185.04
2026-01-09 05:00:00,93964.28873820708,92903.05834901656,1061.2303891905212,184.86
2026-01-12 05:00:00,93948.16503951997,92903.05834901656,1045.1066905034054,184.94
2026-01-13 05:00:00,93874.23506453095,92903.05834901656,971.1767155143832,185.81
2026-01-14 05:00:00,94095.29071435498,92903.05834901656,1192.232365338421,183.14
