delta,total_return_pct,sharpe_ratio,max_drawdown_pct,spy_buy_hold_pct,outperformance_pct,num_trades,win_rate_pct,avg_win_pct,avg_loss_pct,final_equity
0.5,-8.07148209414601,-0.05566513284943727,-13.732237336382603,46.06156775626786,-54.13304985041387,54,20.37037037037037,19.14209634805673,-18.17324594537486,91928.517905854
0.6,-4.085741298464606,0.2988187106097328,-22.356703782745125,46.06156775626786,-50.14730905473247,54,29.629629629629626,13.31961477509713,-10.864211001007916,95914.2587015354
0.7,-1.6893312511071512,0.5622458506865078,-31.156472334897146,46.06156775626786,-47.75089900737501,54,31.48148148148148,8.249872315481968,-7.457841714717351,98310.66874889284
0.8,-1.6893312511071512,0.5622458506865078,-31.156472334897146,46.06156775626786,-47.75089900737501,54,31.48148148148148,8.249872315481968,-7.457841714717351,98310.66874889284
