date,equity,cash,position_value,spy_price
2024-06-06 04:00:00,100739.45225909981,95378.38006308743,5361.072196012378,534.66
2024-06-07 04:00:00,100668.81194615738,95378.38006308743,5290.431883069954,534.01
2024-06-10 04:00:00,100791.19789765582,95378.38006308743,5412.817834568386,535.66
2024-06-11 04:00:00,100902.28951205223,95378.38006308743,5523.909448964804,536.95
2024-06-12 04:00:00,101311.35784887336,95378.38006308743,5932.977785785937,541.36
2024-06-13 04:00:00,101406.84499661058,95378.38006308743,6028.464933523145,542.45
2024-06-14 04:00:00,101429.81226942655,95378.38006308743,6051.432206339121,542.78
2024-06-17 04:00:00,101823.68924244563,95378.38006308743,6445.309179358202,547.1
2024-06-18 04:00:00,101951.78665924873,95378.38006308743,6573.406596161289,548.49
2024-06-20 04:00:00,101790.75889152118,95378.38006308743,6412.378828433753,547.0
2024-06-21 04:00:00,101539.54623345431,95378.38006308743,6161.16617036688,544.51
2024-06-24 04:00:00,101343.02585608818,95378.38006308743,5964.64579300075,542.74
2024-06-25 04:00:00,101540.34144789656,95378.38006308743,6161.961384809132,544.83
2024-06-26 04:00:00,101599.93353904114,95378.38006308743,6221.553475953715,545.51
2024-06-27 04:00:00,101677.63613102508,95378.38006308743,6299.256067937642,546.37
2024-06-28 04:00:00,101458.42136764295,95378.38006308743,6080.0413045555215,544.22
2024-07-01 04:00:00,101548.40208708767,95378.38006308743,6170.022024000241,545.34
2024-07-02 04:00:00,101906.35308809107,95378.38006308743,6527.973025003644,549.01
2024-07-03 04:00:00,102144.18797597892,95378.38006308743,6765.807912891483,551.46
2024-07-05 04:00:00,102449.82224084588,95378.38006308743,7071.44217775845,554.64
2024-07-08 04:00:00,102497.10112169161,95378.38006308743,7118.721058604171,555.28
2024-07-09 04:00:00,102545.62644877567,95378.38006308743,7167.246385688241,555.82
2024-07-10 04:00:00,103090.10934648092,95378.38006308743,7711.729283393493,561.32
2024-07-11 04:00:00,102600.8316572182,95378.38006308743,7222.451594130769,556.48
2024-07-12 04:00:00,102946.45415893036,95378.38006308743,7568.074095842917,559.99
2024-07-15 04:00:00,103084.50309859222,95378.38006308743,7706.123035504788,561.53
2024-07-16 04:00:00,103412.19225882122,95378.38006308743,8033.812195733788,564.86
2024-07-17 04:00:00,102614.88236967042,95378.38006308743,7236.502306582986,556.94
2024-07-18 04:00:00,108916.63416301204,102113.44265551223,6803.191507499804,552.66
2024-07-19 04:00:00,102113.44265551223,102113.44265551223,0.0,548.99
2024-07-22 04:00:00,102113.44265551223,102113.44265551223,0.0,554.65
2024-07-23 04:00:00,102113.44265551223,102113.44265551223,0.0,553.78
2024-07-24 04:00:00,97640.24199108339,97640.24199108339,0.0,541.23
2024-07-25 04:00:00,102298.80025469275,97640.24199108339,4658.558263609365,538.41
2024-07-26 04:00:00,105912.81016212325,101755.6919857213,4157.118176401946,544.44
2024-07-29 04:00:00,101755.6919857213,101755.6919857213,0.0,544.76
2024-07-30 04:00:00,97346.10192608509,97346.10192608509,0.0,542.0
2024-07-31 04:00:00,104642.2969052582,100975.81852376417,3666.478381494028,550.81
2024-08-01 04:00:00,100975.81852376417,100975.81852376417,0.0,543.01
2024-08-02 04:00:00,96655.18104020235,96655.18104020235,0.0,532.9
2024-08-05 04:00:00,102266.05359791729,96655.18104020235,5610.87255771493,517.38
2024-08-06 04:00:00,101836.08613480278,96655.18104020235,5180.905094600434,522.15
2024-08-07 04:00:00,102148.43213298626,96655.18104020235,5493.251092783896,518.66
2024-08-08 04:00:00,105483.49496157744,101047.10756390152,4436.387397675924,530.65
2024-08-09 04:00:00,101047.10756390152,101047.10756390152,0.0,532.99
2024-08-12 04:00:00,101047.10756390152,101047.10756390152,0.0,533.27
2024-08-13 04:00:00,101047.10756390152,101047.10756390152,0.0,542.04
2024-08-14 04:00:00,101047.10756390152,101047.10756390152,0.0,543.75
2024-08-15 04:00:00,96153.32736215115,96153.32736215115,0.0,553.07
2024-08-16 04:00:00,101095.8319023106,96153.32736215115,4942.504540159462,554.31
2024-08-19 04:00:00,101539.03803027088,96153.32736215115,5385.710668119731,559.61
2024-08-20 04:00:00,101444.07521506712,96153.32736215115,5290.747852915967,558.7
2024-08-21 04:00:00,101609.40394941426,96153.32736215115,5456.076587263118,560.62
2024-08-22 04:00:00,101194.00001061852,96153.32736215115,5040.67264846737,556.22
2024-08-23 04:00:00,101727.70253238131,96153.32736215115,5574.375170230161,562.13
2024-08-26 04:00:00,101569.79081889163,96153.32736215115,5416.463456740485,560.79
2024-08-27 04:00:00,101631.15281828461,96153.32736215115,5477.825456133456,561.56
2024-08-28 04:00:00,101315.15130271476,96153.32736215115,5161.823940563613,558.3
2024-08-29 04:00:00,101308.49301224508,96153.32736215115,5155.165650093926,558.35
2024-08-30 04:00:00,101800.50904028016,96153.32736215115,5647.181678129016,563.68
2024-09-03 04:00:00,105137.09411394504,100622.58971605866,4514.504397886384,552.08
2024-09-04 04:00:00,100622.58971605866,100622.58971605866,0.0,550.95
2024-09-05 04:00:00,100622.58971605866,100622.58971605866,0.0,549.61
2024-09-06 04:00:00,96077.05556666316,96077.05556666316,0.0,540.36
2024-09-09 04:00:00,104023.89635692455,100030.46028141631,3993.4360755082425,546.41
2024-09-10 04:00:00,100030.46028141631,100030.46028141631,0.0,548.79
2024-09-11 04:00:00,100030.46028141631,100030.46028141631,0.0,554.42
2024-09-12 04:00:00,95035.34473845296,95035.34473845296,0.0,559.09
2024-09-13 04:00:00,100229.06993320346,95035.34473845296,5193.725194750505,562.01
2024-09-16 04:00:00,100267.79584122576,95035.34473845296,5232.451102772797,562.84
2024-09-17 04:00:00,100276.76073228217,95035.34473845296,5241.415993829219,563.07
2024-09-18 04:00:00,100112.82495812408,95035.34473845296,5077.480219671128,561.4
2024-09-19 04:00:00,100988.29933545466,95035.34473845296,5952.954597001707,570.98
2024-09-20 04:00:00,100721.29937639866,95035.34473845296,5685.954637945707,568.25
2024-09-23 04:00:00,100823.06561396914,95035.34473845296,5787.720875516192,569.67
2024-09-24 04:00:00,100967.55575037467,95035.34473845296,5932.211011921714,571.3
2024-09-25 04:00:00,100837.57939644005,95035.34473845296,5802.234657987094,570.04
2024-09-26 04:00:00,101043.38133044628,95035.34473845296,6008.036591993328,572.3
2024-09-27 04:00:00,100954.13329327866,95035.34473845296,5918.7885548257045,571.47
2024-09-30 04:00:00,101146.56965571592,95035.34473845296,6111.224917262967,573.76
2024-10-01 04:00:00,106191.72661314684,100585.45582184338,5606.270791303461,568.62
2024-10-02 04:00:00,100585.45582184338,100585.45582184338,0.0,568.86
2024-10-03 04:00:00,100585.45582184338,100585.45582184338,0.0,567.82
2024-10-04 04:00:00,95220.07286620246,95220.07286620246,0.0,572.98
2024-10-07 04:00:00,104796.8284674541,99984.33972310655,4812.488744347558,567.8
2024-10-08 04:00:00,94601.71164428131,94601.71164428131,0.0,573.17
2024-10-09 04:00:00,100279.2494303105,94601.71164428131,5677.537786029188,577.14
2024-10-10 04:00:00,100175.05649450138,94601.71164428131,5573.344850220059,576.13
2024-10-11 04:00:00,100481.30462689475,94601.71164428131,5879.59298261344,579.58
2024-10-14 04:00:00,100893.49694500235,94601.71164428131,6291.785300721034,584.32
2024-10-15 04:00:00,100455.50707546303,94601.71164428131,5853.795431181715,579.78
2024-10-16 04:00:00,100681.70150995124,94601.71164428131,6079.989865669915,582.3
2024-10-17 04:00:00,100675.97169552202,94601.71164428131,6074.260051240708,582.35
2024-10-18 04:00:00,100878.67992088337,94601.71164428131,6276.968276602054,584.59
2024-10-21 04:00:00,100757.11810340051,94601.71164428131,6155.406459119195,583.63
2024-10-22 04:00:00,100717.53400552759,94601.71164428131,6115.822361246273,583.32
2024-10-23 04:00:00,105741.52053475803,100143.57787622702,5597.942658531019,577.99
2024-10-24 04:00:00,100143.57787622702,100143.57787622702,0.0,579.24
2024-10-25 04:00:00,100143.57787622702,100143.57787622702,0.0,579.04
2024-10-28 04:00:00,100143.57787622702,100143.57787622702,0.0,580.83
2024-10-29 04:00:00,94867.75059338716,94867.75059338716,0.0,581.77
2024-10-30 04:00:00,104925.60278508581,99871.35696011162,5054.245824974197,580.01
2024-10-31 04:00:00,95140.11048511499,95140.11048511499,0.0,568.64
2024-11-01 04:00:00,99623.00468592826,95140.11048511499,4482.894200813274,571.04
2024-11-04 05:00:00,99701.71993054597,95140.11048511499,4561.609445430975,569.81
2024-11-05 05:00:00,103094.76497153695,99097.402415546,3997.362555990935,576.7
2024-11-06 05:00:00,93866.51418828744,93866.51418828744,0.0,591.04
2024-11-07 05:00:00,99440.45703716943,93866.51418828744,5573.942848881989,595.61
2024-11-08 05:00:00,99662.43462884022,93866.51418828744,5795.920440552765,598.19
2024-11-11 05:00:00,99678.22216057025,93866.51418828744,5811.707972282807,598.76
2024-11-12 05:00:00,99494.91772554025,93866.51418828744,5628.403537252797,596.9
2024-11-13 05:00:00,99509.2101826131,93866.51418828744,5642.695994325652,597.19
2024-11-14 05:00:00,99145.44130340614,93866.51418828744,5278.9271151186995,593.35
2024-11-15 05:00:00,102994.11609781683,98407.33272619403,4586.783371622806,585.75
2024-11-18 05:00:00,98407.33272619403,98407.33272619403,0.0,588.15
2024-11-19 05:00:00,98407.33272619403,98407.33272619403,0.0,590.3
2024-11-20 05:00:00,98407.33272619403,98407.33272619403,0.0,590.5
2024-11-21 05:00:00,92940.5233627896,92940.5233627896,0.0,593.67
2024-11-22 05:00:00,98505.43623459467,92940.5233627896,5564.912871805081,595.51
2024-11-25 05:00:00,98651.4183655685,92940.5233627896,5710.895002778909,597.53
2024-11-26 05:00:00,98927.07745776055,92940.5233627896,5986.55409497095,600.65
2024-11-27 05:00:00,98746.63617216278,92940.5233627896,5806.112809373179,598.83
2024-11-29 05:00:00,99070.03567459546,92940.5233627896,6129.5123118058655,602.55
2024-12-02 05:00:00,99138.80768820186,92940.5233627896,6198.284325412265,603.63
2024-12-03 05:00:00,99154.59775823483,92940.5233627896,6214.074395445237,603.91
2024-12-04 05:00:00,99502.71567587626,92940.5233627896,6562.192313086666,607.66
2024-12-05 05:00:00,99396.61390548343,92940.5233627896,6456.090542693846,606.66
2024-12-06 05:00:00,99497.40437537569,92940.5233627896,6556.881012586098,607.81
2024-12-09 05:00:00,99165.9150634443,92940.5233627896,6225.391700654711,604.68
2024-12-10 05:00:00,98974.80703624051,92940.5233627896,6034.28367345092,602.8
2024-12-11 05:00:00,99415.74509958422,92940.5233627896,6475.221736794629,607.46
2024-12-12 05:00:00,99102.4020361304,92940.5233627896,6161.8786733408115,604.33
2024-12-13 05:00:00,99081.0647347087,92940.5233627896,6140.541371919118,604.21
2024-12-16 05:00:00,99305.08371381345,92940.5233627896,6364.560351023863,606.79
2024-12-17 05:00:00,105101.07444470008,98990.19601157923,6110.878433120843,604.29
2024-12-18 05:00:00,94034.06818024495,94034.06818024495,0.0,586.28
2024-12-19 05:00:00,98950.98383034063,94034.06818024495,4916.915650095678,586.1
2024-12-20 05:00:00,98532.28357115483,94034.06818024495,4498.2153909098715,591.15
2024-12-23 05:00:00,102382.56207536744,98187.29026877323,4195.271806594212,594.69
2024-12-24 05:00:00,98187.29026877323,98187.29026877323,0.0,601.3
2024-12-26 05:00:00,98187.29026877323,98187.29026877323,0.0,601.34
2024-12-27 05:00:00,98187.29026877323,98187.29026877323,0.0,595.01
2024-12-30 05:00:00,93392.1870197173,93392.1870197173,0.0,588.22
2024-12-31 05:00:00,98310.76560504676,93392.1870197173,4918.578585329459,586.08
2025-01-02 05:00:00,98422.1622153821,93392.1870197173,5029.975195664803,584.64
2025-01-03 05:00:00,102189.54643192346,97768.71406398066,4420.832367942796,591.95
2025-01-06 05:00:00,97768.71406398066,97768.71406398066,0.0,595.36
2025-01-07 05:00:00,97768.71406398066,97768.71406398066,0.0,588.63
2025-01-08 05:00:00,97768.71406398066,97768.71406398066,0.0,589.49
2025-01-10 05:00:00,93174.77245428115,93174.77245428115,0.0,580.49
2025-01-13 05:00:00,97632.27069422745,93174.77245428115,4457.498239946301,581.39
2025-01-14 05:00:00,97561.29742766941,93174.77245428115,4386.52497338827,582.19
2025-01-15 05:00:00,100259.40049742485,96699.23715916168,3560.163338263169,592.78
2025-01-16 05:00:00,96699.23715916168,96699.23715916168,0.0,591.64
2025-01-17 05:00:00,96699.23715916168,96699.23715916168,0.0,597.58
2025-01-21 05:00:00,91268.21814028361,91268.21814028361,0.0,603.05
2025-01-22 05:00:00,96935.52939857543,91268.21814028361,5667.311258291812,606.44
2025-01-23 05:00:00,97223.95514327569,91268.21814028361,5955.737002992072,609.75
2025-01-24 05:00:00,97048.65583010511,91268.21814028361,5780.437689821491,607.97
2025-01-27 05:00:00,101153.41865762936,96185.93246800838,4967.486189620973,599.37
2025-01-28 05:00:00,96185.93246800838,96185.93246800838,0.0,604.52
2025-01-29 05:00:00,96185.93246800838,96185.93246800838,0.0,601.81
2025-01-30 05:00:00,96185.93246800838,96185.93246800838,0.0,605.04
2025-01-31 05:00:00,96185.93246800838,96185.93246800838,0.0,601.82
2025-02-03 05:00:00,96185.93246800838,96185.93246800838,0.0,597.77
2025-02-04 05:00:00,96185.93246800838,96185.93246800838,0.0,601.78
2025-02-05 05:00:00,96185.93246800838,96185.93246800838,0.0,604.22
2025-02-06 05:00:00,90898.85078638328,90898.85078638328,0.0,606.32
2025-02-07 05:00:00,100329.77258852408,95590.56716031262,4739.205428211454,600.77
2025-02-10 05:00:00,95590.56716031262,95590.56716031262,0.0,604.85
2025-02-11 05:00:00,95590.56716031262,95590.56716031262,0.0,605.31
2025-02-12 05:00:00,95590.56716031262,95590.56716031262,0.0,603.36
2025-02-13 05:00:00,89998.51396089881,89998.51396089881,0.0,609.73
2025-02-14 05:00:00,95518.88554188257,89998.51396089881,5520.371580983755,609.7
2025-02-18 05:00:00,95626.8934997976,89998.51396089881,5628.379538898787,611.49
2025-02-19 05:00:00,95745.30341087095,89998.51396089881,5746.789449972147,612.93
2025-02-20 05:00:00,95499.60183330873,89998.51396089881,5501.08787240992,610.38
2025-02-21 05:00:00,99073.57209863208,94513.19263243445,4560.379466197623,599.94
2025-02-24 05:00:00,89620.02857857625,89620.02857857625,0.0,597.21
2025-02-25 05:00:00,94705.32661390999,89620.02857857625,5085.298035333733,594.24
2025-02-26 05:00:00,94675.46458792023,89620.02857857625,5055.43600934397,594.54
2025-02-27 05:00:00,95492.85097796026,89620.02857857625,5872.822399384006,585.05
2025-02-28 05:00:00,99722.13707059936,94645.65189872845,5076.485171870911,594.18
2025-03-03 05:00:00,89903.26689473377,89903.26689473377,0.0,583.77
2025-03-04 05:00:00,95171.99413128519,89903.26689473377,5268.727236551416,576.86
2025-03-05 05:00:00,94645.90570408996,89903.26689473377,4742.638809356196,583.06
2025-03-06 05:00:00,95527.34496094502,89903.26689473377,5624.0780662112575,572.71
2025-03-07 05:00:00,95243.18114617828,89903.26689473377,5339.914251444508,575.92
2025-03-10 04:00:00,96633.83706884034,89903.26689473377,6730.570174106571,560.58
2025-03-11 04:00:00,97077.49719540928,89903.26689473377,7174.2303006755155,555.92
2025-03-12 04:00:00,96798.71897782794,89903.26689473377,6895.4520830941765,558.87
2025-03-13 04:00:00,97516.52128496334,89903.26689473377,7613.2543902295765,551.42
2025-03-14 04:00:00,96429.03888446651,89903.26689473377,6525.771989732755,562.81
2025-03-17 04:00:00,96023.74986122944,89903.26689473377,6120.482966495672,567.15
2025-03-18 04:00:00,96606.29796457596,89903.26689473377,6703.031069842189,561.02
2025-03-19 04:00:00,102089.47845207954,95965.70530768468,6123.773144394863,567.13
2025-03-20 04:00:00,95965.70530768468,95965.70530768468,0.0,565.49
2025-03-21 04:00:00,91269.85673585259,91269.85673585259,0.0,563.98
2025-03-24 04:00:00,98886.6020994908,95059.04312278818,3827.558976702619,574.08
2025-03-25 04:00:00,95059.04312278818,95059.04312278818,0.0,575.46
2025-03-26 04:00:00,95059.04312278818,95059.04312278818,0.0,568.59
2025-03-27 04:00:00,95059.04312278818,95059.04312278818,0.0,567.08
2025-03-28 04:00:00,90516.81605972258,90516.81605972258,0.0,555.66
2025-03-31 04:00:00,94694.86474526135,90516.81605972258,4178.048685538778,559.39
2025-04-01 04:00:00,98567.30556903128,94521.78471008218,4045.5208589490894,560.97
2025-04-02 04:00:00,94521.78471008218,94521.78471008218,0.0,564.52
2025-04-03 04:00:00,90094.75893518106,90094.75893518106,0.0,536.7
2025-04-04 04:00:00,97305.57343557685,90094.75893518106,7210.8145003957925,505.28
2025-04-07 04:00:00,97401.18666058683,90094.75893518106,7306.427725405763,504.38
2025-04-08 04:00:00,98173.98600003052,90094.75893518106,8079.227064849454,496.48
2025-04-09 04:00:00,96870.73979740108,93465.67554502921,3405.0642523718693,548.62
2025-04-10 04:00:00,89297.82619235163,89297.82619235163,0.0,524.58
2025-04-11 04:00:00,96052.59818444507,92658.1916557549,3394.4065286901778,533.94
2025-04-14 04:00:00,92658.1916557549,92658.1916557549,0.0,539.12
2025-04-15 04:00:00,92658.1916557549,92658.1916557549,0.0,537.61
2025-04-16 04:00:00,92658.1916557549,92658.1916557549,0.0,525.66
2025-04-17 04:00:00,92658.1916557549,92658.1916557549,0.0,526.41
2025-04-21 04:00:00,88447.91558407868,88447.91558407868,0.0,513.88
2025-04-22 04:00:00,94682.8570426152,91549.67188757172,3133.185155043475,527.25
2025-04-23 04:00:00,91549.67188757172,91549.67188757172,0.0,535.42
2025-04-24 04:00:00,91549.67188757172,91549.67188757172,0.0,546.69
2025-04-25 04:00:00,91549.67188757172,91549.67188757172,0.0,550.64
2025-04-28 04:00:00,91549.67188757172,91549.67188757172,0.0,550.85
2025-04-29 04:00:00,91549.67188757172,91549.67188757172,0.0,554.32
2025-04-30 04:00:00,91549.67188757172,91549.67188757172,0.0,554.54
2025-05-01 04:00:00,86609.89775588494,86609.89775588494,0.0,558.47
2025-05-02 04:00:00,92235.52409378439,86609.89775588494,5625.6263378994445,566.76
2025-05-05 04:00:00,91903.32947781452,86609.89775588494,5293.431721929579,563.51
2025-05-06 04:00:00,96273.11000464378,91417.17570878507,4855.934295858714,558.8
2025-05-07 04:00:00,86236.92168275354,86236.92168275354,0.0,561.15
2025-05-08 04:00:00,91706.97728605657,86236.92168275354,5470.05560330303,565.06
2025-05-09 04:00:00,91629.63335559027,86236.92168275354,5392.711672836731,564.34
2025-05-12 04:00:00,93356.52364036003,86236.92168275354,7119.601957606488,582.99
2025-05-13 04:00:00,93721.77495738432,86236.92168275354,7484.853274630774,586.84
2025-05-14 04:00:00,93786.82542064533,86236.92168275354,7549.903737891782,587.59
2025-05-15 04:00:00,94059.87238263781,86236.92168275354,7822.9506998842735,590.46
2025-05-16 04:00:00,94420.1989797531,86236.92168275354,8183.277296999563,594.2
2025-05-19 04:00:00,94462.95969433387,86236.92168275354,8226.038011580335,594.85
2025-05-20 04:00:00,94258.25551212864,86236.92168275354,8021.333829375107,592.85
2025-05-21 04:00:00,93268.30740026246,86236.92168275354,7031.38571750892,582.86
2025-05-22 04:00:00,93282.80629598077,86236.92168275354,7045.884613227236,583.09
2025-05-23 04:00:00,99467.72052427268,92819.02914662487,6648.69137764781,579.11
